Date,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Sunrise_1,Sunset_1,CodeSum_1,SnowFall_1,PrecipTotal_1,StnPressure_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,CodeSum_2,PrecipTotal_2,StnPressure_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2
2009-06-19 00:00:00,86,65,76.0,6.0,67,69.0,2009-06-19 04:16:00,2009-06-19 19:30:00,TS TSRA BR,0.0,3.97,28.97,7.2,18,11.6,88,66,77.0,68,70.0,TS TSRA RA BR,0.87,29.03,6.3,18,10.5
2009-06-20 00:00:00,87,68,78.0,8.0,65,70.0,2009-06-20 04:16:00,2009-06-20 19:30:00,MD,0.0,0.0,29.08,8.3,29,8.6,88,69,79.0,65,70.0,MD,0.0,29.13,8.3,28,8.6
2009-06-21 00:00:00,84,70,77.0,7.0,63,68.0,2009-06-21 04:16:00,2009-06-21 19:30:00,MD,0.0,0.01,29.12,2.8,7,3.9,86,71,79.0,64,69.0,RA,0.001,29.17,3.3,9,3.5
2009-06-22 00:00:00,89,68,79.0,9.0,67,71.0,2009-06-22 04:17:00,2009-06-22 19:31:00,TSRA RA,0.0,0.09,29.09,4.0,11,5.6,89,70,80.0,67,71.0,TSRA,0.06,29.15,5.3,12,7.2
2009-06-23 00:00:00,94,71,83.0,13.0,69,73.0,2009-06-23 04:17:00,2009-06-23 19:31:00,MD,0.0,0.0,29.16,1.8,14,3.5,92,75,84.0,68,73.0,MD,0.0,29.22,2.8,13,4.5
2009-06-24 00:00:00,94,75,85.0,14.0,68,73.0,2009-06-24 04:17:00,2009-06-24 19:31:00,TSRA,0.0,0.04,29.16,1.9,22,5.8,93,73,83.0,68,73.0,BR,0.78,29.21,2.1,23,4.3
2009-06-25 00:00:00,94,75,85.0,14.0,69,73.0,2009-06-25 04:17:00,2009-06-25 19:31:00,MD,0.0,0.001,29.08,2.4,32,4.9,93,76,85.0,68,73.0,MD,0.0,29.15,1.8,26,4.6
2009-06-26 00:00:00,86,69,78.0,7.0,60,66.47543474507414,2009-06-26 04:18:00,2009-06-26 19:31:00,MD,0.0,0.0,29.13879963287258,6.4,4,8.2,86,72,79.0,61,67.0,MD,0.0,29.2,6.4,4,8.0
2009-06-27 00:00:00,89,62,76.0,5.0,61,67.0,2009-06-27 04:18:00,2009-06-27 19:31:00,TS RA,0.0,0.3,29.1,5.1,21,6.9,90,67,79.0,60,67.0,RA,0.05,29.18,6.0,22,6.9
2009-06-28 00:00:00,83,66,75.0,4.0,53,62.0,2009-06-28 04:19:00,2009-06-28 19:31:00,MD,0.0,0.0,29.0,13.2,29,13.6,83,68,76.0,53,62.0,MD,0.0,29.08,14.1,29,14.6
2009-06-29 00:00:00,77,63,70.0,-1.0,54,61.0,2009-06-29 04:19:00,2009-06-29 19:31:00,MD,0.0,0.0,28.89,12.2,30,12.7,78,65,72.0,54,61.0,MD,0.0,28.95,13.4,30,14.1
2009-06-30 00:00:00,66,59,63.0,-9.0,53,57.0,2009-06-30 04:19:00,2009-06-30 19:31:00,MD,0.0,0.0,28.95,8.9,30,9.1,68,61,65.0,53,58.0,MD,0.0,29.0,8.1,30,8.3
2009-07-01 00:00:00,65,57,61.0,-11.0,52,56.0,2009-07-01 04:20:00,2009-07-01 19:31:00,RA DZ,0.0,0.001,29.07,8.2,32,8.7,65,57,61.0,54,57.0,RA DZ BR,0.02,29.13,6.6,31,7.4
2009-07-02 00:00:00,73,59,66.0,-6.0,54,60.0,2009-07-02 04:20:00,2009-07-02 19:31:00,MD,0.0,0.0,29.26,8.4,31,8.8,73,60,67.0,55,60.0,MD,0.0,29.31,5.7,31,7.6
2009-07-03 00:00:00,79,63,71.0,-1.0,56,62.0,2009-07-03 04:21:00,2009-07-03 19:31:00,MD,0.0,0.0,29.36,1.2,34,5.8,79,62,71.0,56,62.0,MD,0.0,29.41,1.8,2,6.5
2009-07-04 00:00:00,69,59,64.0,-8.0,58,61.0,2009-07-04 04:22:00,2009-07-04 19:30:00,RA BR FU,0.0,0.2,29.26,1.8,13,3.8,69,63,66.0,58,62.0,RA BR,0.12,29.31,3.4,14,4.7
2009-07-05 00:00:00,81,57,69.0,-3.0,58,63.0,2009-07-05 04:22:00,2009-07-05 19:30:00,RA BR HZ,0.0,0.05,29.2,0.7,34,2.4,82,61,72.0,59,64.0,BR HZ,0.03,29.25,0.3,36,2.6
2009-07-06 00:00:00,86,60,73.0,1.0,54,62.0,2009-07-06 04:23:00,2009-07-06 19:30:00,MD,0.0,0.0,29.14,7.5,31,7.8,85,63,74.0,54,63.0,MD,0.0,29.2,4.2,30,5.5
2009-07-07 00:00:00,77,59,68.0,-4.0,54,60.0,2009-07-07 04:23:00,2009-07-07 19:30:00,RA,0.0,0.001,29.18,5.9,7,7.0,76,65,71.0,55,61.0,MD,0.0,29.24,5.9,7,7.5
2009-07-08 00:00:00,65,61,63.0,-10.0,56,59.0,2009-07-08 04:24:00,2009-07-08 19:29:00,RA,0.0,0.06,29.28,6.8,6,7.0,68,62,65.0,55,59.0,RA,0.17,29.34,7.0,8,7.4
2009-07-09 00:00:00,79,59,69.0,-4.0,57,63.0,2009-07-09 04:25:00,2009-07-09 19:29:00,MD,0.0,0.0,29.35,5.8,11,6.9,80,63,72.0,58,64.0,MD,0.0,29.41,6.5,10,7.3
2009-07-10 00:00:00,82,63,73.0,0.0,64,67.0,2009-07-10 04:25:00,2009-07-10 19:29:00,RA BR,0.0,0.08,29.34,4.4,21,4.9,84,67,76.0,65,68.0,RA BR HZ,0.12,29.41,3.6,21,4.6
2009-07-11 00:00:00,85,63,74.0,1.0,59,65.0,2009-07-11 04:26:00,2009-07-11 19:28:00,TSRA BR HZ,0.0,0.25,29.34,4.8,31,7.0,85,68,77.0,60,67.0,TSRA BR,1.12,29.39,5.9,29,7.6
2009-07-12 00:00:00,82,58,70.0,-3.0,51,60.0,2009-07-12 04:27:00,2009-07-12 19:28:00,MD,0.0,0.0,29.35,2.9,29,5.7,82,60,71.0,50,60.0,MD,0.0,29.41,1.9,33,5.2
2009-07-13 00:00:00,79,61,70.0,-3.0,46,57.0,2009-07-13 04:28:00,2009-07-13 19:27:00,MD,0.0,0.0,29.36,4.8,7,5.8,78,66,72.0,48,59.0,MD,0.0,29.41,5.8,7,7.4
2009-07-14 00:00:00,80,55,68.0,-5.0,51,59.0,2009-07-14 04:28:00,2009-07-14 19:27:00,MD,0.0,0.0,29.34,6.7,16,7.5,81,60,71.0,49,60.0,MD,0.0,29.41,7.5,16,7.7
2009-07-15 00:00:00,85,65,75.0,1.0,62,67.0,2009-07-15 04:29:00,2009-07-15 19:26:00,BR,0.0,0.68,29.18,10.0,24,12.4,86,67,77.0,62,67.0,TSRA RA BR,0.32,29.23,10.0,25,13.8
2009-07-16 00:00:00,80,64,72.0,-2.0,56,62.0,2009-07-16 04:30:00,2009-07-16 19:25:00,MD,0.0,0.001,29.17,9.9,28,10.8,82,65,74.0,57,63.0,MD,0.17,29.23,9.6,28,10.3
2009-07-17 00:00:00,70,57,64.0,-10.0,51,56.0,2009-07-17 04:31:00,2009-07-17 19:25:00,MD,0.0,0.0,29.15,10.6,30,10.8,70,58,64.0,52,57.0,RA,0.001,29.21,10.1,29,10.4
2009-07-18 00:00:00,72,57,65.0,-9.0,52,57.0,2009-07-18 04:32:00,2009-07-18 19:24:00,MD,0.0,0.0,29.31,8.1,31,8.2,73,58,66.0,52,58.0,MD,0.0,29.36,6.6,32,7.1
2009-07-19 00:00:00,71,57,64.0,-10.0,52,58.0,2009-07-19 04:33:00,2009-07-19 19:23:00,MD,0.0,0.0,29.39,1.3,36,4.0,73,60,67.0,53,59.0,MD,0.0,29.45,1.4,4,4.6
2009-07-20 00:00:00,76,55,66.0,-8.0,55,60.0,2009-07-20 04:33:00,2009-07-20 19:23:00,MD,0.0,0.0,29.36,5.1,9,5.5,76,59,68.0,56,61.0,MD,0.0,29.42,6.2,10,6.5
2009-07-21 00:00:00,80,58,69.0,-5.0,57,62.0,2009-07-21 04:34:00,2009-07-21 19:22:00,RA DZ,0.0,0.04,29.28,3.1,13,5.8,82,64,73.0,56,63.0,MD,0.0,29.33,4.9,14,6.3
2009-07-22 00:00:00,78,63,71.0,-3.0,61,64.0,2009-07-22 04:35:00,2009-07-22 19:21:00,BR HZ,0.0,0.001,29.23,3.5,3,5.0,79,66,73.0,59,64.0,BR HZ,0.0,29.28,2.8,11,5.9
2009-07-23 00:00:00,82,62,72.0,-2.0,58,63.0,2009-07-23 04:36:00,2009-07-23 19:20:00,TS BR HZ,0.0,0.0,29.21,2.6,32,5.0,79,63,71.0,60,64.0,BR HZ,0.1,29.26,1.7,1,6.0
2009-07-24 00:00:00,83,61,72.0,-2.0,59,64.0,2009-07-24 04:37:00,2009-07-24 19:19:00,TSRA RA,0.0,0.14,29.08,8.9,23,9.8,83,62,73.0,60,65.0,TSRA RA,0.19,29.14,8.7,23,9.6
2009-07-25 00:00:00,81,66,74.0,0.0,58,64.0,2009-07-25 04:38:00,2009-07-25 19:18:00,MD,0.0,0.0,29.02,10.6,28,11.1,81,66,74.0,59,65.0,MD,0.001,29.08,10.8,27,11.5
2009-07-26 00:00:00,82,63,73.0,-1.0,58,64.0,2009-07-26 04:39:00,2009-07-26 19:18:00,RA,0.0,0.001,29.13,8.0,29,8.6,82,64,73.0,59,65.0,MD,0.0,29.18,9.1,29,9.4
2009-07-27 00:00:00,84,64,74.0,0.0,61,66.0,2009-07-27 04:40:00,2009-07-27 19:17:00,RA,0.0,0.02,29.13,9.3,23,10.1,84,66,75.0,61,67.0,RA,0.03,29.21,9.2,23,9.6
2009-07-28 00:00:00,84,66,75.0,1.0,60,66.0,2009-07-28 04:41:00,2009-07-28 19:16:00,RA,0.0,0.01,29.08,6.4,28,8.0,86,68,77.0,62,67.0,MD,0.01,29.13,6.5,28,7.7
2009-07-29 00:00:00,81,62,72.0,-2.0,51,59.0,2009-07-29 04:42:00,2009-07-29 19:15:00,MD,0.0,0.0,29.13,4.2,35,7.1,79,66,73.0,52,61.0,MD,0.0,29.19,3.8,3,7.1
2009-07-30 00:00:00,79,59,69.0,-5.0,57,62.0,2009-07-30 04:43:00,2009-07-30 19:14:00,MD,0.0,0.001,29.15,4.4,23,5.5,80,65,73.0,57,63.0,MD,0.001,29.2,4.9,24,6.3
2009-07-31 00:00:00,81,58,70.0,-4.0,54,61.0,2009-07-31 04:44:00,2009-07-31 19:13:00,MD,0.0,0.0,29.23,6.2,26,7.3,82,62,72.0,55,62.0,MD,0.0,29.29,5.9,27,6.7
2009-08-01 00:00:00,75,61,68.0,-5.0,59,62.0,2009-08-01 04:45:00,2009-08-01 19:11:00,RA,0.0,0.001,29.18,11.6,22,11.4,75,63,69.0,59,63.0,MD,0.01,29.24,10.6,23,10.5
2009-08-02 00:00:00,78,57,68.0,-5.0,51,59.0,2009-08-02 04:46:00,2009-08-02 19:10:00,MD,0.0,0.0,29.2,6.8,25,9.6,79,58,69.0,52,59.0,MD,0.0,29.26,6.2,26,8.4
2009-08-03 00:00:00,84,67,76.0,3.0,60,66.0,2009-08-03 04:47:00,2009-08-03 19:09:00,MD,0.0,0.07,29.1,12.2,21,12.4,86,68,77.0,61,66.0,RA,0.06,29.17,11.0,21,11.3
2009-08-04 00:00:00,85,67,76.0,3.0,61,67.0,2009-08-04 04:48:00,2009-08-04 19:08:00,BR,0.0,0.0,29.17,2.5,2,5.8,86,69,78.0,63,68.0,BR HZ,0.0,29.21,1.8,5,6.2
2009-08-05 00:00:00,79,61,70.0,-3.0,54,61.0,2009-08-05 04:49:00,2009-08-05 19:07:00,MD,0.0,0.0,29.34,2.9,6,4.2,79,66,73.0,56,63.0,MD,0.0,29.4,3.8,6,5.6
2009-08-06 00:00:00,82,60,71.0,-2.0,51,60.0,2009-08-06 04:50:00,2009-08-06 19:06:00,MD,0.0,0.0,29.39,1.4,6,5.4,81,62,72.0,51,60.0,MD,0.0,29.44,3.4,9,5.5
2009-08-07 00:00:00,74,64,69.0,-4.0,59,63.0,2009-08-07 04:51:00,2009-08-07 19:04:00,RA BR,0.0,0.33,29.36,7.3,15,7.8,74,67,71.0,59,63.0,RA BR,0.23,29.41,6.4,15,7.2
2009-08-08 00:00:00,89,68,79.0,6.0,70,73.0,2009-08-08 04:52:00,2009-08-08 19:03:00,RA BR,0.0,0.02,29.2,12.9,21,13.6,89,69,79.0,70,73.0,TSRA RA BR,0.08,29.26,12.2,21,12.8
2009-08-09 00:00:00,91,77,84.0,11.0,71,74.0,2009-08-09 04:53:00,2009-08-09 19:02:00,MD,0.0,0.18,29.23,11.6,23,12.9,92,77,85.0,72,75.0,MD,0.02,29.29,11.1,23,12.3
2009-08-10 00:00:00,85,70,78.0,5.0,65,69.0,2009-08-10 04:54:00,2009-08-10 19:00:00,MD,0.0,0.0,29.24,6.9,26,7.2,86,71,79.0,66,70.0,MD,0.0,29.31,8.3,26,8.9
2009-08-11 00:00:00,82,62,72.0,-1.0,61,66.0,2009-08-11 04:55:00,2009-08-11 18:59:00,MD,0.0,0.0,29.3,6.3,2,8.0,81,65,73.0,62,66.0,MD,0.0,29.36,6.1,2,8.7
2009-08-12 00:00:00,83,60,72.0,-1.0,55,62.0,2009-08-12 04:56:00,2009-08-12 18:58:00,MD,0.0,0.0,29.39,3.7,4,5.9,82,63,73.0,56,63.0,MD,0.0,29.44,5.5,5,7.0
2009-08-13 00:00:00,86,60,73.0,0.0,55,63.0,2009-08-13 04:57:00,2009-08-13 18:56:00,MD,0.0,0.0,29.38,1.5,14,3.8,86,63,75.0,55,63.0,MD,0.0,29.44,2.0,16,4.0
2009-08-14 00:00:00,88,63,76.0,4.0,59,66.0,2009-08-14 04:58:00,2009-08-14 18:55:00,MD,0.0,0.0,29.38,5.4,21,5.7,88,67,78.0,59,66.0,MD,0.0,29.44,6.3,21,6.5
2009-08-15 00:00:00,89,67,78.0,6.0,61,67.0,2009-08-15 04:59:00,2009-08-15 18:54:00,MD,0.0,0.0,29.32,8.7,19,8.9,89,70,80.0,61,68.0,MD,0.0,29.38,8.3,19,8.7
2009-08-16 00:00:00,88,70,79.0,7.0,67,70.0,2009-08-16 05:00:00,2009-08-16 18:52:00,TSRA,0.0,0.63,29.27,9.5,20,10.2,90,71,81.0,68,71.0,TSRA RA,0.27,29.34,9.3,21,10.1
2009-08-17 00:00:00,83,70,77.0,5.0,68,70.0,2009-08-17 05:01:00,2009-08-17 18:51:00,TSRA RA BR,0.0,0.33,29.28,4.6,22,5.8,83,71,77.0,68,71.0,RA BR,0.59,29.34,5.1,22,7.5
2009-08-18 00:00:00,83,65,74.0,2.0,59,65.0,2009-08-18 05:02:00,2009-08-18 18:49:00,MD,0.0,0.0,29.28,7.5,27,8.1,84,66,75.0,61,66.0,MD,0.0,29.33,8.0,27,8.3
2009-08-19 00:00:00,83,59,71.0,0.0,60,65.0,2009-08-19 05:03:00,2009-08-19 18:48:00,RA,0.0,0.35,29.08,5.7,16,8.7,81,64,73.0,62,66.0,TSRA BR,0.61,29.15,5.9,16,8.2
2009-08-20 00:00:00,78,64,71.0,0.0,61,65.0,2009-08-20 05:04:00,2009-08-20 18:46:00,RA,0.0,0.07,28.93,12.1,23,12.5,79,64,72.0,61,65.0,RA BR,0.12,29.0,12.2,23,12.7
2009-08-21 00:00:00,73,59,66.0,-5.0,58,61.0,2009-08-21 05:05:00,2009-08-21 18:45:00,RA,0.0,0.16,29.07,7.7,27,10.7,74,59,67.0,58,61.0,RA,0.05,29.13,10.1,27,13.2
2009-08-22 00:00:00,68,57,63.0,-8.0,52,56.0,2009-08-22 05:06:00,2009-08-22 18:43:00,MD,0.0,0.0,29.31,7.8,1,9.4,69,58,64.0,52,57.0,MD,0.0,29.36,9.4,36,10.4
2009-08-23 00:00:00,74,56,65.0,-6.0,53,58.0,2009-08-23 05:08:00,2009-08-23 18:42:00,MD,0.0,0.0,29.38,2.7,2,6.4,73,58,66.0,55,59.0,MD,0.0,29.44,3.5,5,7.6
2009-08-24 00:00:00,79,54,67.0,-4.0,56,61.0,2009-08-24 05:09:00,2009-08-24 18:40:00,MD,0.0,0.0,29.41,3.8,21,5.1,79,57,68.0,57,62.0,MD,0.0,29.47,5.0,21,5.7
2009-08-25 00:00:00,83,59,71.0,1.0,61,65.0,2009-08-25 05:10:00,2009-08-25 18:39:00,MD,0.0,0.0,29.33,9.1,21,9.2,82,61,72.0,61,65.0,MD,0.0,29.39,8.3,21,8.6
2009-08-26 00:00:00,73,62,68.0,-2.0,62,64.0,2009-08-26 05:11:00,2009-08-26 18:37:00,RA BR,0.0,0.93,29.36,5.2,2,7.8,72,64,68.0,64,65.0,RA BR,0.54,29.42,3.9,2,7.3
2009-08-27 00:00:00,67,61,64.0,-6.0,60,61.0,2009-08-27 05:12:00,2009-08-27 18:35:00,RA BR,0.0,0.95,29.36,9.1,7,9.7,67,62,65.0,61,63.0,RA BR,1.19,29.41,10.7,8,11.0
2009-08-28 00:00:00,68,60,64.0,-6.0,61,62.0,2009-08-28 05:13:00,2009-08-28 18:34:00,RA BR,0.0,0.22,29.18,3.4,2,5.7,71,61,66.0,61,63.0,RA BR,0.28,29.24,2.6,2,5.4
2009-08-29 00:00:00,69,56,63.0,-7.0,51,56.0,2009-08-29 05:14:00,2009-08-29 18:32:00,RA DZ BR,0.0,0.02,29.18,11.4,31,11.8,69,56,63.0,52,57.0,DZ,0.01,29.24,10.4,31,11.1
2009-08-30 00:00:00,66,51,59.0,-11.0,47,52.0,2009-08-30 05:15:00,2009-08-30 18:31:00,MD,0.0,0.0,29.44,8.2,1,9.3,66,51,59.0,47,53.0,MD,0.001,29.5,9.4,1,10.5
2009-08-31 00:00:00,68,49,59.0,-10.0,44,52.0,2009-08-31 05:16:00,2009-08-31 18:29:00,MD,0.0,0.0,29.55,4.8,3,6.0,67,49,58.0,44,52.0,MD,0.0,29.6,5.3,4,6.8
2009-09-01 00:00:00,72,47,60.0,-8.0,47,53.0,2009-09-01 05:17:00,2009-09-01 18:27:00,MD,0.0,0.0,29.57,3.3,4,3.4,71,50,61.0,49,55.0,MD,0.0,29.63,3.2,6,3.5
2009-09-02 00:00:00,73,50,62.0,-6.0,50,56.0,2009-09-02 05:18:00,2009-09-02 18:26:00,MD,0.0,0.0,29.51,4.1,6,5.1,72,53,63.0,51,56.0,MD,0.0,29.56,3.2,8,3.9
2009-09-03 00:00:00,75,56,66.0,-2.0,54,59.0,2009-09-03 05:19:00,2009-09-03 18:24:00,MD,0.0,0.0,29.42,4.7,5,6.0,75,57,66.0,55,60.0,BR,0.0,29.48,5.2,6,5.9
2009-09-04 00:00:00,75,54,65.0,-3.0,54,59.0,2009-09-04 05:20:00,2009-09-04 18:22:00,BR,0.0,0.0,29.44,3.6,4,4.1,75,58,67.0,55,60.0,BR HZ,0.0,29.49,3.8,4,4.4
2009-09-05 00:00:00,78,54,66.0,-1.0,57,61.0,2009-09-05 05:21:00,2009-09-05 18:21:00,BR HZ,0.0,0.0,29.49,4.3,4,5.3,78,57,68.0,57,62.0,BR HZ,0.0,29.54,5.2,6,5.8
2009-09-06 00:00:00,77,61,69.0,2.0,59,63.0,2009-09-06 05:22:00,2009-09-06 18:19:00,RA BR HZ,0.0,0.03,29.47,4.2,5,5.3,77,66,72.0,59,64.0,MD,0.001,29.52,6.3,8,6.6
2009-09-07 00:00:00,77,59,68.0,1.0,59,62.0,2009-09-07 05:23:00,2009-09-07 18:17:00,BR,0.0,0.0,29.39,5.8,3,4.0,77,63,70.0,59,63.0,BR HZ,0.0,29.44,6.3,4,6.9
2009-09-08 00:00:00,78,60,69.0,3.0,60,63.0,2009-09-08 05:24:00,2009-09-08 18:15:00,MD,0.0,0.0,29.36,6.6,3,7.3,78,62,70.0,62,65.0,BR HZ,0.0,29.41,6.9,4,8.0
2009-09-09 00:00:00,78,65,72.0,6.0,63,65.0,2009-09-09 05:25:00,2009-09-09 18:14:00,BR HZ,0.0,0.0,29.42,6.1,6,6.9,77,68,73.0,63,66.0,BR HZ,0.0,29.47,6.8,7,7.2
2009-09-10 00:00:00,81,64,73.0,7.0,62,65.0,2009-09-10 05:26:00,2009-09-10 18:12:00,BR HZ,0.0,0.0,29.48,6.0,6,6.8,80,65,73.0,62,66.0,BR HZ,0.0,29.54,6.6,7,7.3
2009-09-11 00:00:00,80,61,71.0,6.0,59,63.0,2009-09-11 05:27:00,2009-09-11 18:10:00,BR,0.0,0.0,29.44,5.1,7,5.6,78,64,71.0,59,64.0,MD,0.0,29.49,6.4,8,6.7
2009-09-12 00:00:00,79,58,69.0,4.0,60,63.0,2009-09-12 05:28:00,2009-09-12 18:09:00,FG+ BR,0.0,0.0,29.41,3.7,3,4.8,78,61,70.0,61,64.0,FG+ FG BR,0.0,29.47,3.2,6,4.5
2009-09-13 00:00:00,80,58,69.0,4.0,54,60.0,2009-09-13 05:29:00,2009-09-13 18:07:00,FG+ MIFG BR,0.0,0.0,29.39,1.5,7,3.0,79,57,68.0,55,61.0,FG+ BR,0.01,29.45,2.5,7,4.2
2009-09-14 00:00:00,84,58,71.0,7.0,55,61.0,2009-09-14 05:30:00,2009-09-14 18:05:00,MD,0.0,0.0,29.34,0.1,33,2.1,84,59,72.0,56,62.0,MD,0.0,29.4,1.1,13,2.7
2009-09-15 00:00:00,82,64,73.0,9.0,59,63.0,2009-09-15 05:31:00,2009-09-15 18:03:00,MD,0.0,0.0,29.36,6.2,2,7.8,83,63,73.0,58,64.0,MD,0.0,29.41,5.8,2,6.7
2009-09-16 00:00:00,71,59,65.0,1.0,54,59.0,2009-09-16 05:32:00,2009-09-16 18:00:00,MD,0.0,0.0,29.49,11.0,5,11.4,72,62,67.0,54,60.0,MD,0.0,29.54,12.5,6,13.4
2009-09-17 00:00:00,72,50,61.0,-3.0,52,56.0,2009-09-17 05:33:00,2009-09-17 17:58:00,MD,0.0,0.0,29.45,3.4,5,4.2,71,54,63.0,51,57.0,MD,0.0,29.51,4.5,8,5.4
2009-09-18 00:00:00,79,50,65.0,1.0,55,59.0,2009-09-18 05:35:00,2009-09-18 17:56:00,BR,0.0,0.0,29.46,5.1,2,6.4,79,52,66.0,55,59.0,MD,0.0,29.52,5.3,3,6.7
2009-09-19 00:00:00,76,55,66.0,3.0,55,59.0,2009-09-19 05:36:00,2009-09-19 17:55:00,MD,0.0,0.0,29.48,3.2,10,5.9,75,58,67.0,55,60.0,MD,0.0,29.54,4.4,10,5.8
2009-09-20 00:00:00,73,54,64.0,2.0,56,60.0,2009-09-20 05:37:00,2009-09-20 17:53:00,RA DZ BR,0.0,0.75,29.28,6.4,7,7.9,71,54,63.0,56,60.0,RA DZ BR,0.44,29.34,5.9,8,7.3
2009-09-21 00:00:00,67,60,64.0,2.0,59,61.0,2009-09-21 05:38:00,2009-09-21 17:51:00,DZ BR HZ,0.0,0.001,29.26,3.5,23,4.6,69,63,66.0,60,62.0,DZ BR HZ,0.001,29.31,3.6,23,5.5
2009-09-22 00:00:00,77,59,68.0,6.0,65,67.0,2009-09-22 05:39:00,2009-09-22 17:49:00,BR HZ,0.0,0.0,29.28,5.2,17,7.7,76,63,70.0,65,67.0,RA BR,0.04,29.34,5.2,18,7.3
2009-09-23 00:00:00,76,62,69.0,8.0,62,64.0,2009-09-23 05:40:00,2009-09-23 17:48:00,BR,0.0,0.0,29.42,0.6,32,4.0,76,62,69.0,63,64.0,BR,0.0,29.47,0.8,31,4.7
2009-09-24 00:00:00,73,64,69.0,8.0,63,65.0,2009-09-24 05:41:00,2009-09-24 17:46:00,BR,0.0,0.0,29.44,4.3,6,4.7,71,64,68.0,62,64.0,BR,0.0,29.49,4.1,7,4.4
2009-09-25 00:00:00,70,60,65.0,4.0,57,60.0,2009-09-25 05:42:00,2009-09-25 17:44:00,RA DZ BR,0.0,0.16,29.39,5.4,11,7.3,70,60,65.0,57,60.0,RA DZ BR,0.02,29.44,5.4,11,6.3
2009-09-26 00:00:00,69,55,62.0,2.0,56,59.0,2009-09-26 05:43:00,2009-09-26 17:42:00,BR,0.0,0.0,29.15,4.0,27,4.6,66,56,61.0,56,59.0,BR,0.001,29.21,3.9,26,4.6
2009-09-27 00:00:00,74,50,62.0,2.0,53,57.0,2009-09-27 05:44:00,2009-09-27 17:41:00,TSRA RA FG BR,0.0,0.08,28.84,8.2,22,10.2,74,53,64.0,53,58.0,TSRA FG+ BR,0.48,28.91,7.6,23,10.2
2009-09-28 00:00:00,62,49,56.0,-3.0,42,49.0,2009-09-28 05:45:00,2009-09-28 17:39:00,RA,0.0,0.01,28.91,20.3,29,20.7,63,50,57.0,42,49.0,RA,0.001,28.98,19.8,28,20.2
2009-09-29 00:00:00,60,48,54.0,-5.0,42,48.0,2009-09-29 05:46:00,2009-09-29 17:37:00,MD,0.0,0.0,29.28,9.0,33,10.3,58,48,53.0,42,48.0,DZ,0.001,29.34,8.4,33,10.2
2009-09-30 00:00:00,62,47,55.0,-4.0,40,47.0,2009-09-30 05:47:00,2009-09-30 17:35:00,MD,0.0,0.0,29.39,5.7,3,6.8,61,49,55.0,42,48.0,MD,0.0,29.44,4.8,3,7.0
2009-10-01 00:00:00,59,41,50.0,-8.0,46,49.0,2009-10-01 05:48:00,2009-10-01 17:34:00,RA BR,0.0,0.89,29.13,9.1,13,9.5,59,44,52.0,46,49.0,TSRA RA BR,0.59,29.18,8.8,13,8.7
2009-10-02 00:00:00,56,47,52.0,-6.0,46,48.0,2009-10-02 05:49:00,2009-10-02 17:32:00,RA BR,0.0,0.21,28.8,10.5,21,12.0,56,48,52.0,46,48.0,RA DZ BR,0.17,28.87,10.0,22,11.6
2009-10-03 00:00:00,57,47,52.0,-5.0,47,49.0,2009-10-03 05:50:00,2009-10-03 17:30:00,RA DZ BR,0.0,0.11,29.02,6.9,26,7.4,58,47,53.0,47,49.0,RA BR,0.03,29.08,9.4,26,9.8
2009-10-04 00:00:00,60,45,53.0,-4.0,43,47.0,2009-10-04 05:52:00,2009-10-04 17:29:00,MD,0.0,0.001,29.28,9.0,28,9.2,61,45,53.0,42,47.0,MD,0.0,29.34,8.9,27,9.3
2009-10-05 00:00:00,62,43,53.0,-4.0,42,47.0,2009-10-05 05:53:00,2009-10-05 17:27:00,MD,0.0,0.0,29.29,1.8,8,5.4,61,42,52.0,42,47.0,MD,0.0,29.35,2.9,9,4.5
2009-10-06 00:00:00,61,49,55.0,-1.0,47,51.0,2009-10-06 05:54:00,2009-10-06 17:25:00,RA DZ BR,0.0,0.03,28.9,8.8,24,14.9,62,49,56.0,46,50.0,RA BR,0.05,28.97,9.5,24,15.1
2009-10-07 00:00:00,60,45,53.0,-3.0,39,46.0,2009-10-07 05:55:00,2009-10-07 17:24:00,MD,0.0,0.0,29.24,9.2,26,10.8,60,45,53.0,39,46.0,MD,0.0,29.31,8.5,26,10.1
2009-10-08 00:00:00,53,45,49.0,-7.0,46,48.0,2009-10-08 05:56:00,2009-10-08 17:22:00,RA DZ BR,0.0,0.12,29.18,3.3,21,4.8,54,47,51.0,46,49.0,RA DZ BR,0.14,29.25,4.8,20,5.6
2009-10-09 00:00:00,52,39,46.0,-9.0,43,45.0,2009-10-09 05:57:00,2009-10-09 17:20:00,RA BR,0.0,0.46,29.21,9.4,34,10.0,52,40,46.0,44,46.0,RA DZ BR,0.43,29.26,9.3,35,10.2
2009-10-10 00:00:00,48,31,40.0,-15.0,30,35.0,2009-10-10 05:58:00,2009-10-10 17:19:00,MD,0.0,0.0,29.49,7.4,28,7.7,48,33,41.0,30,36.0,MD,0.0,29.55,7.8,29,8.2
